Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A Lund, I Bilionis, SJ Dyke","Variational Inference for Nonlinear Structural‎ Identification",2020,"Journal of Applied and Computational …","jacm.scu.ac.ir","https://jacm.scu.ac.ir/article_15678_0.html","",331,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"Research interest in predictive modeling within the structural engineering community has recently been focused on Bayesian inference methods, with particular emphasis on analytical and sampling approaches. In this study, we explore variational inference, a …","https://jacm.scu.ac.ir/article_15678_a5a2bd2c4c1e1c7f6c703e73383ae751.pdf","https://scholar.google.com/scholar?q=related:GKhAlSgHpEoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Tarraf, E Suraniti, C Colin, S Arbault…","A simple model of cardiac mitochondrial respiration with experimental validation",2021,"Mathematical …","aimspress.com","https://www.aimspress.com/article/doi/10.3934/mbe.2021291","",332,"2021-09-23 12:35:59","HTML","10.3934/mbe.2021291","","",,,,,0,0.00,0,5,1,"Cardiac mitochondria are intracellular organelles that play an important role in energy metabolism and cellular calcium regulation. In particular, they influence the excitation-contraction cycle of the heart cell. A large number of mathematical models have been …","https://www.aimspress.com/article/doi/10.3934/mbe.2021291",""
0,"B Tarraf, M Leguèbe…","Sensitivity analysis of a simple cardiac mitochondrial model",2020,"… Conference on the …","hal.archives-ouvertes.fr","https://hal.archives-ouvertes.fr/hal-03137834/file/VPH2020_template.pdf","",333,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,3,1,"Cardiac mitochondria play an important role in the regulation of the intracellular calcium, and thus are linked to the excitation-contraction coupling within cardiomyocytes. It is also known that arrhythmias may occur due to dysfunction in Ca2+ regulation [1]. For this intent, it …","https://hal.archives-ouvertes.fr/hal-03137834/file/VPH2020_template.pdf","https://scholar.google.com/scholar?q=related:_amxn4ziNbMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"VJ Brookes, S Dürr, MP Ward","How does rabies spread in small populations of dogs? Investigation using a network-based simulation model",,"biorxiv.org","","https://www.biorxiv.org/content/biorxiv/early/2019/02/23/554451/DC3/embed/media-3.docx?download=true","",334,"2021-09-23 12:35:59","DOC","","","",,,,,0,0.00,0,3,,"Prior to each iteration, a modified Watts Strogatz algorithm generated a connected, undirected small-world network of 50—90 dogs with network characteristics that reflected the empirical network, as follows (1-3).A regular ring lattice was constructed with N nodes in …","https://www.biorxiv.org/content/biorxiv/early/2019/02/23/554451/DC3/embed/media-3.docx?download=true","https://scholar.google.com/scholar?q=related:pw1do5ipnbAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Jones, H Forero-Hernandez, B Sarup…","Multi-scale Modeling Approach for Design and Optimization of Oleochemical Processes",2017,"Computer Aided Chemical …","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780444639653503160","https://scholar.google.com/scholar?cites=5227780297888549699&as_sdt=2005&sciodt=0,5&hl=en",335,"2021-09-23 12:35:59","","","","",,,,,1,0.25,0,4,4,"The primary goal of this work is to present a systematic methodology and software framework for a multi-level approach ranging from process synthesis and modeling through property prediction, to sensitivity analysis, property parameter tuning and optimization. This …","","https://scholar.google.com/scholar?q=related:Q8tuo3vOjEgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"RF Reis, AB Pigozzo, CRB Bonin…","A validated mathematical model of the cytokine release syndrome in severe COVID-19",2021,"Frontiers in Molecular …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fmolb.2021.639423/full?utm_source=S-TWT&utm_medium=SNET&utm_campaign=ECO_FMOLB_XXXXXXXX_auto-dlvrit","",336,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,4,1,"By June 2021, a new contagious disease, the Coronavirus disease 2019 (COVID-19), has infected more than 172 million people worldwide, causing more than 3.7 million deaths. Many aspects related to the interactions of the disease's causative agent, SAR2-CoV-2, and …","https://www.frontiersin.org/articles/10.3389/fmolb.2021.639423/full?utm_source=S-TWT&utm_medium=SNET&utm_campaign=ECO_FMOLB_XXXXXXXX_auto-dlvrit",""
0,"J Sanchez, Z Björkman, KN Otto","ROBUSTNESS IMPROVEMENT USING OPEN SOURCE CODE LIBRARIES",2020,"Proceedings of the Design Society …","cambridge.org","https://www.cambridge.org/core/journals/proceedings-of-the-design-society-design-conference/article/robustness-improvement-using-open-source-code-libraries/31D9947683E5F09679223C9776A9B548","",337,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"Computer tools are commonly used to assess designs. We develop a toolchain using open source code libraries in Python to provide an open source, interactive robust design improvement toolchain. A reference folder contains a script that reads an input parameter …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/31D9947683E5F09679223C9776A9B548/S2633776220000825a.pdf/div-class-title-robustness-improvement-using-open-source-code-libraries-div.pdf","https://scholar.google.com/scholar?q=related:xZCVpIuHaXQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"DR Lastiri, HJ Cappon, KJ Keesman","Set-membership parameter estimation based on Voronoi vertices",2021,"Environmental Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815221001687?casa_token=FB5qmAIWgRwAAAAA:CkQ1Dwq4tDejEqsZTQwMGOSjzn1MwvQKilcRLNL9LOV5GJaXBXOx7icSZVsPmPzgOOw9OnXPRc9t","",338,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,3,1,"Identification of complex systems often face structural modelling errors and limited or low quality data, which hinder statistical characterisations. An alternative is the set-membership approach, where errors are assumed unknown-but-bounded. Set-membership estimation …","https://www.sciencedirect.com/science/article/pii/S1364815221001687?casa_token=FB5qmAIWgRwAAAAA:CkQ1Dwq4tDejEqsZTQwMGOSjzn1MwvQKilcRLNL9LOV5GJaXBXOx7icSZVsPmPzgOOw9OnXPRc9t",""
0,"LD Alves, RM Lana, FC Coelho","A Framework for Weather-Driven Dengue Virus Transmission Dynamics in Different Brazilian Regions",2021,"International Journal of Environmental …","mdpi.com","https://www.mdpi.com/1263542","",339,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"This study investigated a model to assess the role of climate fluctuations on dengue (DENV) dynamics from 2010 to 2019 in four Brazilian municipalities. The proposed transmission model was based on a preexisting SEI-SIR model, but also incorporates the vector vertical …","https://www.mdpi.com/1660-4601/18/18/9493/htm",""
0,"RI Cuppari","The Financial Impact of Co-Locating Agricultural Production and Solar Power Generation",2020,"","search.proquest.com","https://search.proquest.com/openview/967399113ad131e8d142b807b39fc56b/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=HmB-XH9KRVMAAAAA:lR92LRRirl43349eva95-a0YGkFiXUx_g7gQQ-lT8PbIQninQLVLv8Vh_JxHJcP5VLfhftD1XmQ","",340,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,1,1,"Farms across the US have been consolidating in the face of shrinking margins while experiencing increasing competition for land use. The co-location of solar power production and agriculture, known as agrivoltaic systems, may be an effective compromise, as it can …","https://search.proquest.com/openview/967399113ad131e8d142b807b39fc56b/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=HmB-XH9KRVMAAAAA:lR92LRRirl43349eva95-a0YGkFiXUx_g7gQQ-lT8PbIQninQLVLv8Vh_JxHJcP5VLfhftD1XmQ","https://scholar.google.com/scholar?q=related:cF28qB4rIFAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Pozo Dominguez, N Hills…","Sensitivity Analysis and Uncertainty Quantification for Rim Seal Ingestion With 1-D Network Models",2020,"… Expo: Power for …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/GT/proceedings-abstract/GT2020/V02DT38A019/1094529","",341,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"Accurate prediction of turbine rim seal ingestion remains a challenge, even sophisticated unsteady computational models have had limited success due to the complexity and uncertainties present in this type of problems. For this reason, it is of interest to perform …","","https://scholar.google.com/scholar?q=related:THUUqahbEHkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JM Biersdorf, H Bui, T Sakurahara, S Reihani…","Risk Importance Ranking of Fire Data Parameters to Enhance Fire PRA Model Realism",2020,"","osti.gov","https://www.osti.gov/biblio/1632319","",342,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,5,1,"Fire is historically and analytically a significant contributor to nuclear power plant risk. The level of fire risk and the methods, tools and data for modeling this risk is highly debated by experts. One area of debate is the input data used in fire modeling and how to deal with this …","https://www.osti.gov/servlets/purl/1632319","https://scholar.google.com/scholar?q=related:EDfjqpzREcIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Mourkos","Increasing the reliability of using dynamic simulation in predicting overheating risk in multi-residential buildings",2020,"","repository.lboro.ac.uk","https://repository.lboro.ac.uk/articles/thesis/Increasing_the_reliability_of_using_dynamic_simulation_in_predicting_overheating_risk_in_multi-residential_buildings/12972917/files/24715184.pdf","",343,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,1,"A considerable amount of literature has focused on the risk of overheating in residential buildings. Overheating has attracted increased attention because it consists a major concern for public health. Overheating is often assessed (as in the case of CIBSE TM52 and TM59 …","https://repository.lboro.ac.uk/articles/thesis/Increasing_the_reliability_of_using_dynamic_simulation_in_predicting_overheating_risk_in_multi-residential_buildings/12972917/files/24715184.pdf","https://scholar.google.com/scholar?q=related:lZiFqyahMooJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"S Gomez-Rosero, MAM Capretz, S Mir","Transfer Learning by Similarity Centred Architecture Evolution for Multiple Residential Load Forecasting",2021,"Smart Cities","mdpi.com","https://www.mdpi.com/981762","https://scholar.google.com/scholar?cites=14999891199302972588&as_sdt=2005&sciodt=0,5&hl=en",344,"2021-09-23 12:35:59","","","","",,,,,1,1.00,0,3,1,"The development from traditional low voltage grids to smart systems has become extensive and adopted worldwide. Expanding the demand response program to cover the residential sector raises a wide range of challenges. Short term load forecasting for residential …","https://www.mdpi.com/2624-6511/4/1/14/htm","https://scholar.google.com/scholar?q=related:rDT2q5JRKtAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"TA Biala","Numerical Algorithms for Fractional Partial Differential Equations with Time-Dependent Boundary Conditions",2021,"","search.proquest.com","https://search.proquest.com/openview/f44ed9c76e05f1f470ce33b080a45c9d/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=ltNG0Wa6re0AAAAA:QG7rdi_EmbpB9dhw7oPXDpT_5E4joZDuqVQIlGui61MUOT71xNFj3gd5pSAc6lFTJ6TUaEdFXkM","",345,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,1,1,"This dissertation focuses on developing and analyzing numerical schemes for fractional partial differential equations (PDEs). The development is important because several models involving fractional derivatives exhibit non-locality and memory dependencies, making them …","https://search.proquest.com/openview/f44ed9c76e05f1f470ce33b080a45c9d/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=ltNG0Wa6re0AAAAA:QG7rdi_EmbpB9dhw7oPXDpT_5E4joZDuqVQIlGui61MUOT71xNFj3gd5pSAc6lFTJ6TUaEdFXkM","https://scholar.google.com/scholar?q=related:d-03rl5Vi50J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Wang, X Zhao, Q Yu, C Zhao","Inverse Modeling of Thermal Decomposition of Flame-Retardant PET Fiber with Model-Free Coupled with Particle Swarm Optimization Algorithm",2021,"ACS Omega","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsomega.1c00599","",346,"2021-09-23 12:35:59","","10.1021/acsomega.1c00599","","",,,,,0,0.00,0,4,1,"The thermal decomposition model of flame-retardant polyethylene terephthalate (FRPET) fiber is essential for predicting its fire behavior and do relevant fire simulation. In this work, the thermal decomposition character of FRPET is investigated via thermogravimetric …","https://pubs.acs.org/doi/full/10.1021/acsomega.1c00599","https://scholar.google.com/scholar?q=related:EKPprq0QVqkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JES Moreno","New developments in flood modelling at continental-scale: Case studies in Europe and the US",2020,"","research-information.bris.ac.uk","https://research-information.bris.ac.uk/files/280989742/Final_Copy_2021_05_11_Sosa_Moreno_J_PhD.pdf","",347,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,1,"Floods are the costliest and most deadly class of natural disaster each year, and this situation is not expected to change in the future. Furthermore, the study of floods is relevant for a wide variety of applications ranging from nature conservancy to urban planning and …","https://research-information.bris.ac.uk/files/280989742/Final_Copy_2021_05_11_Sosa_Moreno_J_PhD.pdf",""
0,"H Guo, X Zhuang, T Rabczuk","Stochastic analysis of heterogeneous porous material with modified neural architecture search (NAS) based physics-informed neural networks using transfer learning",2020,"arXiv preprint arXiv:2010.12344","arxiv.org","https://arxiv.org/abs/2010.12344","",348,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"In this work, a modified neural architecture search method (NAS) based physics-informed deep learning model is presented for stochastic analysis in heterogeneous porous material. Monte Carlo method based on a randomized spectral representation is first employed to …","https://arxiv.org/pdf/2010.12344","https://scholar.google.com/scholar?q=related:G9Cfs0wRJzAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"KK Juhoor, L Lemaitre, M Boulinguez, A Bastide","Conflict Investigation between Thermal Comfort and Fire Safety in Naturally Ventilated Building Located in Tropical and Hot Climate.",2017,"","hal.archives-ouvertes.fr","https://hal.archives-ouvertes.fr/hal-01629293/","",349,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,4,4,"Safety performance is one of the most important considerations in building design. Moreover, new environmental building design allows construction to have a sustainable relationship with the outdoor climate, especially in tropical context. This paper aims at …","https://hal.archives-ouvertes.fr/hal-01629293/document","https://scholar.google.com/scholar?q=related:_TJNtLp6JOgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"VQ Mai, M Meere","Modelling the Phosphorylation of Glucose by Human hexokinase I",2021,"Mathematics","mdpi.com","https://www.mdpi.com/1277770","",350,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,2,1,"In this paper, we develop a comprehensive mathematical model to describe the phosphorylation of glucose by the enzyme hexokinase I. Glucose phosphorylation is the first step of the glycolytic pathway, and as such, it is carefully regulated in cells. Hexokinase I …","https://www.mdpi.com/2227-7390/9/18/2315/pdf",""
0,"P Noever-Castelos, D Melcher…","Model updating of a wind turbine blade finite element beam model with invertible neural networks",2021,"Wind Energy Science …","wes.copernicus.org","https://wes.copernicus.org/preprints/wes-2021-84/","",351,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,3,1,"Digitalization, especially in the form of a digital twin, is fast becoming a key instrument for the monitoring of a product's life cycle from manufacturing to operation and maintenance, and has recently been applied to wind turbine blades. Here, model updating plays an important …","https://wes.copernicus.org/preprints/wes-2021-84/wes-2021-84.pdf",""
0,"S Pye","Innovative approaches to developing deep decarbonisation strategies",2019,"","cora.ucc.ie","https://cora.ucc.ie/handle/10468/9495","",352,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,1,2,"After years of discussion by the international community as to how best to tackle the challenge of climate change, the Paris Agreement in 2015 both refocused attention on the necessary climate mitigation goals and saw a shift towards a more bottom-up, country-led …","https://cora.ucc.ie/bitstream/handle/10468/9495/PhDFnl_SPYE%20%28191009%29_ForBinding.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:AEZptzRo-BgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Ekera","Societal dynamics of low-carbon lifestyles",,"proceedings.systemdynamics.org","","https://proceedings.systemdynamics.org/2021/papers/P1121.pdf","",353,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,,"Lifestyle change is considered an important demand-side measure for climate change mitigation. To understand the relationships of low-carbon lifestyles with the global environmental and socioeconomic dynamics, and the main drivers of such lifestyles, there is …","https://proceedings.systemdynamics.org/2021/papers/P1121.pdf",""
0,"NHF Beebe","A Bibliography of Publications about the Python Scripting and Programming Language",2021,"","ctan.math.utah.edu","https://scholar.google.comftp://ctan.math.utah.edu/pub/tex/bib/python.pdf","",354,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,1,1,"Nelson HF Beebe University of Utah Department of Mathematics, 110 LCB 155 S 1400 E RM 233 Salt Lake City, UT 84112-0090 USA … E-mail: beebe@math.utah.edu, beebe@acm.org, beebe@computer.org (Internet) WWW URL: http://www.math.utah.edu/~beebe …","https://scholar.google.comftp://ctan.math.utah.edu/pub/tex/bib/python.pdf","https://scholar.google.com/scholar?q=related:bZVguabgiUEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"CDM Giaquinto, JO Trierweiler, H Teixeira…","StatSSCandlePlot: a new way of monitoring operational performance indicators",2019,"Brazilian Journal of …","SciELO Brasil","https://www.scielo.br/j/bjce/a/LDx7fgV4CZbMjqtVFZkp5Bs/?lang=en","https://scholar.google.com/scholar?cites=7783509766096665264&as_sdt=2005&sciodt=0,5&hl=en",355,"2021-09-23 12:35:59","HTML","","","",,,,,1,0.50,0,4,2,"Operational KPIs play an extremely important role in the process industry, aiding in decision making. However, they need to be reliably calculated to be representative. The present work presents a schematic methodology for the calculation of these KPIs, including techniques of …","https://www.scielo.br/j/bjce/a/LDx7fgV4CZbMjqtVFZkp5Bs/?lang=en","https://scholar.google.com/scholar?q=related:sLr5ueSUBGwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Volpatto, LVA Oliveira, SP Bittencourt, D Silva…","Sensitivity analysis, calibration and uncertainty quantification for heavy oil viscosity estimates with a corresponding states model",2020,"","chemrxiv.org","https://chemrxiv.org/engage/chemrxiv/article-details/60c74f1e702a9b4bc918bb01","",356,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,5,1,"The main goal of this work is to assess heavy oil viscosity estimates by a Corresponding States Principle (CSP) model using a Bayesian approach in an efficient way. To determine and select relevant parameters for model calibration, an enhanced Elementary Effects …","https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/60c74f1e702a9b4bc918bb01/original/sensitivity-analysis-calibration-and-uncertainty-quantification-for-heavy-oil-viscosity-estimates-with-a-corresponding-states-model.pdf","https://scholar.google.com/scholar?q=related:bsRGuqOWUd4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"KC Ujjwal, J Aryal, S Garg, J Hilton","Global sensitivity analysis for uncertainty quantification in fire spread models",2021,"Environmental Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815221001535?casa_token=_gWi4hqf52sAAAAA:3Iof1XLmjTqWaPN76MNXeydbTnIIhfPw8tR-xuipmoLydC7gWdBfHsO3r16r_cCmA_5x6ir8hF5K","",357,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,4,1,"Environmental models involve inherent uncertainties, the understanding of which is required for use by practitioners. One method of uncertainty quantification is global sensitivity analysis (GSA), which has been extensively used in environmental modeling. The suitability …","https://www.sciencedirect.com/science/article/pii/S1364815221001535?casa_token=_gWi4hqf52sAAAAA:3Iof1XLmjTqWaPN76MNXeydbTnIIhfPw8tR-xuipmoLydC7gWdBfHsO3r16r_cCmA_5x6ir8hF5K","https://scholar.google.com/scholar?q=related:FvxbujbL-iMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Méndez, JF Sánchez-Rada, CA Iglesias…","Analyzing Radicalism Spread Using Agent-Based Social Simulation",2018,"… on Engineering Multi …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-25693-7_14","",358,"2021-09-23 12:35:59","","10.1007/978-3-030-25693-7_14","","",,,,,0,0.00,0,4,3,"This work presents an agent-based model of radicalization growth based on social theories. The model aims at improving the understanding of the influence of social links on radicalism spread. The model consists of two main entities, a Network Model and an Agent Model. The …","","https://scholar.google.com/scholar?q=related:SS9jum-zyN8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"VQ Mai","Mathematical models for the kinetics of some carbohydrate",2019,"molecules","NUI Galway","","",359,"2021-09-23 12:35:59","CITATION","","","",,,,,0,0.00,0,1,2,"","","https://scholar.google.com/scholar?q=related:I0eduuRGV7MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"PJ Dodd, JJ Pennington…","Simple inclusion of complex diagnostic algorithms in infectious disease models for economic evaluation",2018,"Medical Decision …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0272989X18807438?casa_token=UNaNIT4yGQoAAAAA:xejqnIVMGkdMhwiEQnJEAROVf00cKO7Ry9H0g51gNoG4eE3aUqUx_LCNUnvjK6_A_3Kxkz1EVZycZkk","",360,"2021-09-23 12:35:59","","10.1177/0272989X18807438?casa_token=UNaNIT4yGQoAAAAA:xejqnIVMGkdMhwiEQnJEAROVf00cKO7Ry9H0g51gNoG4eE3aUqUx_LCNUnvjK6_A_3Kxkz1EVZycZkk","","",,,,,0,0.00,0,3,3,"Introduction. Cost-effectiveness models for infectious disease interventions often require transmission models that capture the indirect benefits from averted subsequent infections. Compartmental models based on ordinary differential equations are commonly used in this …","https://journals.sagepub.com/doi/full/10.1177/0272989X18807438?casa_token=QirQJL8YnHQAAAAA:OTeRO3lSNTEkRaeqNRyn0gc8oWzmLNPIAQkdxCaBfWwL8rG93ku7nYaNsOJGJb3f-dG470Up6uAkcqI","https://scholar.google.com/scholar?q=related:XOEAu6bHQVAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"FA Omar","Dynamical modeling of pathogenic bacteria in surface drinking water",2020,"","bora.uib.no","https://bora.uib.no/bora-xmlui/handle/1956/24124","",361,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,1,1,"Dynamical modeling of ecological systems has been an interesting tool to understand the interactions between species in nature. In this thesis, we construct a dynamical model for interactions between pathogenic bacteria and two potential predator microorganisms …","https://bora.uib.no/bora-xmlui/bitstream/handle/1956/24124/Masterthesis_Farhan%20Omar.pdf?sequence=1","https://scholar.google.com/scholar?q=related:-1BDvaPuKfgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"C Rodero, M Strocchi, M Marciniak…","Linking statistical shape models and simulated function in the healthy adult human heart",2021,"PLoS computational …","journals.plos.org","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008851","https://scholar.google.com/scholar?cites=16452854506712420112&as_sdt=2005&sciodt=0,5&hl=en",362,"2021-09-23 12:35:59","HTML","","","",,,,,4,4.00,1,4,1,"Cardiac anatomy plays a crucial role in determining cardiac function. However, there is a poor understanding of how specific and localised anatomical changes affect different cardiac functional outputs. In this work, we test the hypothesis that in a statistical shape …","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008851","https://scholar.google.com/scholar?q=related:EE_HvQBIVOQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"C Rougé, PM Reed, DS Grogan…","Coordination and control–limits in standard representations of multi-reservoir operations in hydrological modeling",2021,"Hydrology and Earth …","hess.copernicus.org","https://hess.copernicus.org/articles/25/1365/2021/","https://scholar.google.com/scholar?cites=12799213904922973828&as_sdt=2005&sciodt=0,5&hl=en",363,"2021-09-23 12:35:59","HTML","","","",,,,,3,3.00,1,4,1,"Major multi-reservoir cascades represent a primary mechanism for dealing with hydrologic variability and extremes within institutionally complex river basins worldwide. These coordinated management processes fundamentally reshape water balance dynamics. Yet …","https://hess.copernicus.org/articles/25/1365/2021/","https://scholar.google.com/scholar?q=related:hJYsvzvxn7EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"PJ Fennell, P Ruyssevelt, I Korolija","Balancing accuracy and computation burden-an evaluation of different sensitivity analysis methods for urban scale building energy models",,"researchgate.net","","https://www.researchgate.net/profile/Ivan-Korolija/publication/348591978_Balancing_accuracy_and_computation_burden_-_an_evaluation_of_different_sensitivity_analysis_methods_for_urban_scale_building_energy_models/links/60191c5792851c2d4d0dc9bd/Balancing-accuracy-and-computation-burden-an-evaluation-of-different-sensitivity-analysis-methods-for-urban-scale-building-energy-models.pdf","",364,"2021-09-23 12:35:59","PDF","","","",,,,,0,0.00,0,3,,"Urban-scale building energy models capitalise on the increasing accessibility of large-scale urban data sets and allow the rapid evaluation of competing policy options, making them a vital tool for urban responses to the climate emergency. However, the vast number of …","https://www.researchgate.net/profile/Ivan-Korolija/publication/348591978_Balancing_accuracy_and_computation_burden_-_an_evaluation_of_different_sensitivity_analysis_methods_for_urban_scale_building_energy_models/links/60191c5792851c2d4d0dc9bd/Balancing-accuracy-and-computation-burden-an-evaluation-of-different-sensitivity-analysis-methods-for-urban-scale-building-energy-models.pdf","https://scholar.google.com/scholar?q=related:nyoswBzY6G4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Wang","Orbital Level Understanding of Adsorbate-Surface Interactions in Metal Nanocatalysis",2020,"","vtechworks.lib.vt.edu","https://vtechworks.lib.vt.edu/handle/10919/98923","",365,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,1,1,"We develop a theoretical framework for a priori estimation of catalytic activity of metal nanoparticles using geometry-based reactivity descriptors of surface atoms and kinetic analysis of reaction pathways at various types of active sites. We show that orbitalwise …","https://vtechworks.lib.vt.edu/bitstream/handle/10919/98923/Wang_S_D_2020.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:HvZWwx0oEPYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JA Leiva Vilaplana","Evaluation of model order reduction complexity for advanced control of commercial buildings",2021,"","upcommons.upc.edu","https://upcommons.upc.edu/handle/2117/351319","",366,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,1,1,"Commercial buildings are becoming smart elements that can interact with the power grid, participating in grid-level operations, meeting occupant needs and economic objectives, while enhancing the resiliency of power systems. Advanced controllers, such as model …","https://upcommons.upc.edu/bitstream/handle/2117/351319/university-of-colorado-boulder-m-s-jose-angel-leiva-final-signed.pdf?sequence=2",""
0,"J Deichmann, S Bachmann, MA Burckhardt…","Simulation-based evaluation of treatment adjustment to exercise in type 1 diabetes",2021,"Frontiers in …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8417413/","",367,"2021-09-23 12:35:59","HTML","","","",,,,,0,0.00,0,4,1,"Regular exercise is beneficial and recommended for people with type 1 diabetes, but increased glucose demand and changes in insulin sensitivity require treatment adjustments to prevent exercise-induced hypoglycemia. Several different adjustment strategies based on …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8417413/",""
0,"C Erlacher, KH Anders, P Jankowski, G Paulus…","A framework for cloud-based spatially-explicit uncertainty and sensitivity analysis in spatial multi-criteria models",2021,"… International Journal of …","mdpi.com","https://www.mdpi.com/1063696","",368,"2021-09-23 12:35:59","","","","",,,,,0,0.00,0,5,1,"Global sensitivity analysis, like variance-based methods for massive raster datasets, is especially computationally costly and memory-intensive, limiting its applicability for commodity cluster computing. The computational effort depends mainly on the number of …","https://www.mdpi.com/2220-9964/10/4/244/pdf","https://scholar.google.com/scholar?q=related:spiby0nvxSsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
